"student_id","student_skills","student_interests","career_goal","education","experience","location_preference","eligibility","opportunity_id","required_skills","opportunity_interests","career_field","opportunity_type","opportunity_location","experience_required","opportunity_eligibility","skill_match_percentage","number_of_matched_skills","number_of_missing_skills","interest_match","career_goal_match","eligibility_match","location_match","experience_match","label"
"22","SQL;Excel;Python","Product","Data Science","BS Computer Science","1","Onsite","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","1","0","1"
"22","SQL;Excel;Python","Product","Data Science","BS Computer Science","1","Onsite","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"22","SQL;Excel;Python","Product","Data Science","BS Computer Science","1","Onsite","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","1","0"
"22","SQL;Excel;Python","Product","Data Science","BS Computer Science","1","Onsite","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"22","SQL;Excel;Python","Product","Data Science","BS Computer Science","1","Onsite","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","1","0"
"22","SQL;Excel;Python","Product","Data Science","BS Computer Science","1","Onsite","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"22","SQL;Excel;Python","Product","Data Science","BS Computer Science","1","Onsite","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","1","0","1","1","1","0"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","1","1","0"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","0","1","0"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","67","2","1","0","0","1","1","1","2"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","100","3","0","1","1","1","0","1","4"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","1","1","0"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","50","1","1","0","0","1","0","1","2"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","33","1","2","0","0","1","1","1","1"
"117","Python;TensorFlow;Data Science;Figma;Kubernetes;Excel","Machine Learning","AI","BS Computer Science","3","Remote","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","0","1","0"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","1","1","0"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","0","1","0"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","100","3","0","1","1","1","1","1","4"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","0","1","1"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","1","1","0"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","33","1","2","0","0","1","1","1","1"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","0","1","0"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","1","1","0"
"112","SQL;Excel;Python;Git","Data Analysis","Data Science","M.Sc","4","Remote","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","0","1","0"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","1","0","0"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","33","1","2","1","0","1","0","1","1"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","1","0","1"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","0","0"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","67","2","1","0","1","1","0","1","3"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","0","0"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"36","Java;Android;Python","Data Analysis","Mobile Development","M.Tech","0","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","25","1","3","0","0","1","0","1","1"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","1","0","1"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","0","0"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","20","1","4","0","0","1","0","0","1"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","0","0"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"130","Communication;Agile;Git;JavaScript","Product","Product Management","BS Computer Science","0","Onsite","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","100","2","0","1","1","1","1","1","4"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","1","1","0"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","100","3","0","1","1","1","0","1","4"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","67","2","1","0","0","1","1","0","2"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","1","0"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","1","0"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","33","1","2","0","0","1","0","0","1"
"61","SQL;Excel;Python;Docker;Agile;TensorFlow","Data Analysis","Data Science","BS Computer Science","1","Onsite","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","50","1","1","0","0","1","1","1","2"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","1","1","0"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","1","1","1"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","1","0"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","67","2","1","1","1","1","0","1","3"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","1","0"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","33","1","2","0","0","1","0","1","1"
"47","Java;Git;Python;Kubernetes","Mobile Apps","Mobile Development","M.Sc","4","Onsite","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","1","1","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","0","0","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","100","3","0","1","1","1","1","1","4"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","0","0","1"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","1","0","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","0","0","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","1","0","0"
"9","SQL;Excel;Python","Data Analysis","Data Science","BS Computer Science","0","Remote","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","0","1","0"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","25","1","3","0","0","1","0","1","1"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","1","0","1"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","0","0"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","100","3","0","1","1","1","0","1","4"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","40","2","3","0","0","1","0","0","2"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","0","0"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","33","1","2","0","0","1","0","0","1"
"78","Node.js;Express;JavaScript;Kubernetes;Excel","Backend Development","Backend Development","B.Tech","0","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","100","4","0","1","1","1","0","1","4"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","75","3","1","1","1","1","1","0","3"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","1","0","1"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","80","4","1","1","1","1","0","0","3"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","0","0"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"4","HTML;CSS;JavaScript;React;Python","Web Development","Web Development","M.Tech","0","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","1","0","1"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","1","0","1"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","0","0"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","50","1","1","1","1","1","1","0","2"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","33","1","2","0","0","1","0","0","1"
"10","Figma;Vue.js;Excel;CI/CD;Data Science","Design","Design","M.Tech","0","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","25","1","3","0","0","1","0","1","1"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","1","0","1"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","100","3","0","1","1","1","0","1","4"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","1","0","1"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","20","1","4","0","0","1","0","0","1"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","0","0"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","33","1","2","0","0","1","0","0","1"
"99","SQL;Excel;Python;CI/CD;JavaScript","Data Analysis","Data Science","M.Tech","0","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","25","1","3","0","0","1","1","1","1"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","0","0","1"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","67","2","1","1","1","1","1","1","3"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","0","0","0"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","20","1","4","0","0","1","1","0","1"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","33","1","2","0","0","1","1","1","1"
"84","SQL;Excel;Android;CSS;Figma","Data Analysis","Data Science","M.Tech","0","Remote","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","50","1","1","0","0","1","0","0","2"
